Year,Member State,(SE005) Economic size (€'000),(SE010) Total labour input (AWU),(SE011) Labour input (hrs),(SE015) Unpaid labour input (AWU),(SE016) Unpaid labour input (hrs),(SE020) Paid labour input (AWU),(SE021) Paid labour Input (hrs),(SE025) Total Utilised Agricultural Area (ha),(SE026) Arable land (ha),(SE027) Permanent crops (ha),(SE028) Permanent grassland (ha),(SE030) Rented UAA (ha),(SE073) Set aside (ha),(SE074) Total agricultural area out of production (ha),(SE080) Total livestock units (LU),(SE085) Dairy cows (LU),(SE086) Cattle dairy cows (LU),(SE087) Buffalo dairy cows (LU),(SE120) Stocking density (LU/ha),(SE125) Milk yield (kg/cow),(SE126) Milk yield cattle dairy cows (kg/cow),(SE127) Milk yield buffalo dairy cows (kg/cow),(SE131) Total output (€/farm),(SE132) Total output / Total input (ratio),(SE206) Total output livestock & livestock products (€/farm),(SE207) Total livestock output (€/LU),(SE211) Change in value of livestock (€),(SE216) Cows' milk & milk products (€/farm),(SE022) Share of OGA work /AWU (%),(SE256) Other output (€/farm),(SE260) Farmhouse consumption (€),(SE265) Farm use (€),(SE270) Total Inputs (€),(SE275) Total intermediate consumption (€),(SE281) Total specific costs (€),(SE295) Fertilisers (€),(SE309) Specific livestock costs (€/LU),(SE310) Feed for grazing livestock (€),(SE315) Feed for grazing livestock home-grown (€),(SE330) Other livestock specific costs (incl. veterinary expenses) (€/farm),(SE336) Total farming overheads (€),(SE340) Machinery & building current costs (€),(SE345) Energy (€),(SE350) Contract work (€),(SE356) Other direct inputs (€),(SE360) Depreciation (€),(SE365) Total external factors (€),(SE370) Wages paid (€),(SE375) Rent paid (€),(SE380) Interest paid (€),(SE381) Balance of interest paid and received (€),(SE390) Taxes (€),(SE395) VAT balance excluding on investments (€),(SE405) Balance subsidies & taxes on investments (€),(SE406) Subsidies on investments (€),(SE407) Payments to dairy outgoers (€),(SE408) VAT balance on investments (€),(SE409) Subsidies on agricultural investments (€),(SE410) Gross Farm Income (€),(SE415) Farm Net Value Added (€),(SE420) Farm Net Income (€),(SE425) Farm Net Value Added (€/AWU),(SE430) Family Farm Income (€/FWU),(SE436) Total assets (€),"(SE437) Total assets, opening valuation (€)",(SE441) Total fixed assets (€),"(SE446) Land, permanent crops & quotas (€)",(SE450) Buildings (€),(SE455) Machinery and equipment (€),(SE460) Breeding livestock (€),(SE465) Total current assets (€),(SE470) Non-breeding livestock (€),(SE475) Stock of agricultural products (€),(SE476) Inventories (€),(SE480) Other circulating capital (€),(SE485) Total liabilities (€),(SE490) Long & medium-term loans (€),(SE495) Short-term loans (€),(SE501) Net worth (€),(SE506) Change in net worth (€),(SE510) Average farm capital (€),(SE516) Gross Investment on fixed assets (€),(SE521) Net Investment on fixed assets (€),(SE526) Cash Flow 1 (€),(SE530) Cash Flow 2 (€),(SE532) Cash flow / farm total capital (€),(SE600) Balance current subsidies & taxes (€),(SE605) Total subsidies - excluding on investments (€),(SE606) Total direct payments (€),(SE611) Compensatory payments/area payments (€),(SE612) Set aside premiums (€),(SE615) Total subsidies on livestock (€),(SE616) Subsidies dairying (€),(SE618) Subsidies sheep & goats (€),(SE621) Environmental subsidies (€),(SE622) LFA subsidies (€),(SE623) Other rural development payments (€),(SE624) Total support for rural development (€),(SE625) Subsidies on intermediate consumption (€),(SE626) Subsidies on external factors (€),(SE630) Decoupled payments (€),(SE631) Single Farm payment (€),(SE632) Single Area payment (€),(SE640) Additional aid (€),(SE650) Support_Art68 (€),(SE699) Other subsidies (€),(SE700) Total OGA output (€/farm),(SE720) Contractual work services (€),(SE725) Agritourism (€),(SE750) Total specific costs for OGA (€),(SE447) Agricultural land (€/farm),(SE462) Intangible assets (€/farm),(SE332) Veterinary expenses (€/farm),(SE765) Milk processing specific cost (€/farm),(SE766) Cows' milk processing specific cost (€/farm),(SE705) Processing of animals and animals' products (€/farm),(SE730) Other OGA output (€/farm),(SYS02) Farms represented (nb),national_milk_production_tonnes,Total agricultural area / country (ha),Total Dairy Grassland (ha),% Dairy grassland / Total utilised agricultural area (ha),Agricultrual Land Use,percentage_of_total_EU_milk_production,country_code
2017,Germany,250.3,2.1,4673.04,1.48,3486.69,0.62,1186.35,77.61,39.16,0.03,38.42,49.4,0.32,0.5700000000000001,115.94,70.10000000000001,70.10000000000001,0.0,1.98,7836.31,7836.31,,286608.0,1.16,242084.0,2088.05,-446.0,207137.0,4.9,16511.0,358.0,9131.0,246740.0,172396.0,98807.0,7234.0,677.49,57516.0,8007.0,20235.0,73588.0,25504.0,19474.0,16356.0,12253.0,35699.0,38645.0,17396.0,15177.0,6073.0,0.0,2204.0,4876.0,-3394.0,183.0,0.0,-3578.0,445.54,152392.0,116693.0,74654.0,55563.65,48870.34,974156.0,948393.0,862831.0,500814.0,141323.0,133145.0,73425.0,111325.0,32411.0,4985.0,9181.0,73929.0,240117.0,186024.0,54093.0,734038.0,24160.0,462121.0,48192.0,12493.0,109228.0,62698.0,0.06,38180.0,35508.0,24412.0,0.0,0.0,0.0,0.0,0.0,4313.0,2501.0,171.0,6985.0,3751.0,239.0,22572.0,14330.0,0.0,0.0,0.0,1960.0,12958.0,2919.66,447.63,2119.0,337198.0,1554.0,7493.0,78.0,78.0,426.0,7074.0,51326.0,28194671.938906007,3983410.86,1971944.9200000002,49.50392990593996,0.0019483302809492266,22.90290530908611,DEU
2017,Estonia,370.7,5.25,11575.46,0.85,1899.95,4.4,9675.52,248.58,164.26,0.04,84.28,150.32,3.17,7.39,152.78,96.17,96.17,0.0,0.9,9367.380000000001,9367.380000000001,,453399.0,0.97,319419.0,2090.72,-256.0,292165.0,3.63,35872.0,554.0,74565.0,467411.0,320346.0,216985.0,14129.0,1125.42,152179.0,72747.0,19582.0,103361.0,29767.0,31119.0,26697.0,15778.0,48616.0,98449.0,79010.0,10038.0,9400.0,0.0,1592.0,-3.0,3197.0,3106.0,0.0,91.0,6940.64,203569.0,154953.0,59701.0,29529.07,20042.32,890589.0,819366.0,684669.0,128925.0,306288.0,148917.0,88803.0,205921.0,31683.0,56210.0,80248.0,118028.0,396766.0,272716.0,124050.0,493823.0,63198.0,717066.0,96301.0,47686.0,102785.0,14220.0,0.02,70516.0,72111.0,45851.0,0.0,0.0,5345.0,5261.0,2.0,11329.0,0.0,88.0,11417.0,2.0,84.0,29059.0,0.0,19844.0,0.0,0.0,26203.0,33638.0,14400.35,102.06,15315.0,108517.0,11.0,7191.0,545.0,545.0,1307.0,17352.0,885.0,797261.9271210001,219993.30000000002,74587.8,33.90457800305736,0.11299435028248586,0.6476264190254761,EST
2017,Ireland,186.1,1.69,3933.94,1.41,3327.01,0.28,606.93,64.04,1.45,0.0,62.59,17.17,0.0,0.04,137.98,83.53,83.53,0.0,2.19,5833.99,5833.99,,229342.0,1.45,213564.0,1547.8,3156.0,169282.0,0.15,900.0,97.0,20514.0,158334.0,126096.0,93263.0,13992.0,558.59,50325.0,13919.0,26749.0,32834.0,12444.0,6871.0,8830.0,4689.0,14422.0,17816.0,7301.0,6980.0,3535.0,0.0,194.0,349.0,5783.0,1492.0,0.0,4291.0,1492.25,124636.0,110214.0,98181.0,65029.92,69473.02,1618433.0,1584220.0,1384843.0,1098905.0,111874.0,68883.0,105181.0,233589.0,38325.0,9652.0,3219.0,185612.0,85664.0,80430.0,5234.0,1532769.0,26308.0,570194.0,39442.0,25021.0,102992.0,74505.0,0.05,21390.0,21235.0,18539.0,0.0,0.0,0.0,0.0,0.0,756.0,1620.0,321.0,2696.0,0.0,0.0,18322.0,12614.0,0.0,0.0,0.0,213.0,235.0,228.24,0.0,1.0,1049538.0,45996.0,9481.0,0.0,0.0,0.0,7.0,16147.0,7868645.9933509,1034053.8800000001,1010640.7300000001,97.73579013116802,0.006193100885613426,6.391805320059632,IRL
2017,Greece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.20763305322,,,,,,,GRC
2017,Spain,183.6,1.97,3888.95,1.52,2989.57,0.45,899.38,33.87,14.56,0.12,19.19,15.86,0.75,2.79,84.93,60.82,60.82,0.0,2.93,7866.39,7866.39,,178342.0,1.23,164857.0,1940.99,-1270.0,150492.0,1.63,1081.0,49.0,12978.0,145390.0,125528.0,98888.0,2094.0,1075.52,81583.0,10928.0,9656.0,26640.0,8510.0,8029.0,4516.0,5585.0,8685.0,11177.0,8295.0,2243.0,640.0,0.0,361.0,219.0,-173.0,54.0,0.0,-227.0,418.92,74454.0,65770.0,54420.0,33389.75,34756.82,463433.0,458200.0,308371.0,149969.0,52656.0,23187.0,82555.0,155063.0,12542.0,2898.0,4610.0,139623.0,19935.0,13809.0,6126.0,443499.0,6508.0,338592.0,4291.0,-4394.0,62675.0,56553.0,0.12,21640.0,21783.0,17912.0,0.0,0.0,6534.0,6260.0,22.0,1247.0,1293.0,287.0,2827.0,371.0,5.0,11358.0,7640.0,0.0,0.0,0.0,672.0,4306.0,373.86,0.0,2331.0,136120.0,10323.0,5344.0,2330.0,2329.0,3920.0,6.0,14367.297619048,6873801.367430532,486620.37035715574,275708.44130953116,56.657809270741076,0.006960251165634735,5.583679858834938,ESP
2017,France,208.1,1.95,3136.48,1.69,2707.96,0.26,428.52,96.77,62.05,0.08,34.64,84.74,0.07,0.11,114.82,64.46000000000001,64.46000000000001,0.0,1.49,6926.47,6926.47,,220356.0,1.07,192366.0,1675.42,1020.0,160852.0,2.7,5313.0,472.0,6622.0,206898.0,144327.0,72427.0,8001.0,437.1,42744.0,4840.0,7033.0,71900.0,20416.0,11716.0,23653.0,16115.0,40008.0,22563.0,5365.0,12226.0,4971.0,0.0,1943.0,0.0,1893.0,1893.0,0.0,0.0,1893.16,109857.0,69848.0,49179.0,35801.29,29057.19,484577.0,480047.0,332426.0,32123.0,111577.0,90884.0,85143.0,152151.0,37911.0,16119.0,37089.0,98121.0,231915.0,166988.0,64927.0,252661.0,9455.0,447009.0,38664.0,-1344.0,84762.0,42943.0,0.09,33828.0,35771.0,26944.0,0.0,0.0,2792.0,2444.0,18.0,1619.0,5642.0,641.0,7902.0,821.0,0.0,24018.0,12017.0,0.0,0.0,0.0,224.0,6541.0,671.01,55.14,3036.0,25731.0,6799.0,5995.0,2031.0,2017.0,4053.0,1603.0,39499.0,17635523.639643803,3822318.23,1368245.36,35.79621783610624,0.002531709663535786,14.325569344098696,FRA
2017,Croatia,40.90000000000001,2.12,3810.3,1.76,3163.8,0.36,646.5,18.53,12.74,0.09,5.7,8.99,0.1,0.13,17.49,12.09,12.09,0.0,1.4,4847.3,4847.3,,45246.0,1.16,29854.0,1707.32,-649.0,25081.0,4.57,59.0,976.0,16348.0,38927.0,30389.0,25402.0,1819.0,1114.11,17844.0,13612.0,1420.0,4987.0,1299.0,2314.0,582.0,792.0,4969.0,3569.0,2778.0,525.0,266.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,1406.36,25228.0,20259.0,16690.0,9570.92,7682.56,145394.0,146924.0,130746.0,42315.0,41067.0,34662.0,12672.0,14649.0,3879.0,8156.0,9859.0,2614.0,4536.0,4059.0,477.0,140858.0,31.0,103865.0,4081.0,-888.0,18901.0,12795.0,0.09,10370.0,11380.0,9628.0,0.0,0.0,3840.0,3504.0,2.0,142.0,1090.0,1.0,1233.0,0.0,0.0,5475.0,2745.0,0.0,0.0,0.0,519.0,4980.0,22.06,0.0,2386.0,41494.0,29.0,906.0,2355.0,2347.0,4958.0,0.0,6628.0,388426.36419600004,122816.84000000001,37779.6,30.760928224500805,0.015087507543753773,0.31552387834163126,HRV
2017,Italy,175.6,1.9,4343.02,1.57,3616.23,0.33,726.79,33.02,20.59,0.33,12.11,21.24,0.0,0.18,82.8,55.96,48.19,7.77,2.91,5752.05,6499.04,1117.75,207077.0,1.55,168789.0,2038.44,2320.0,149361.0,6.8,6136.0,339.0,26302.0,133673.0,109821.0,87110.0,2824.0,904.78,69017.0,23850.0,5831.0,22711.0,4349.0,10031.0,2658.0,5673.0,10227.0,13625.0,8271.0,4984.0,370.0,0.0,3003.0,2227.0,618.0,84.0,0.0,535.0,475.7,113909.0,103682.0,90675.0,54553.62,57761.33,699611.0,635932.0,542542.0,362012.0,73639.0,40310.0,66570.0,157069.0,17311.0,8587.0,40626.0,131171.0,11292.0,11244.0,48.0,688319.0,65404.0,321296.0,8869.0,-1358.0,94924.0,79788.0,0.11,16653.0,17429.0,13962.0,0.0,0.0,2722.0,2421.0,0.0,1513.0,1658.0,1.0,3171.0,0.0,0.0,10953.0,7246.0,0.0,0.0,0.0,529.0,10669.0,68.68,2290.29,3875.0,322651.0,13907.0,4335.0,2220.0,2171.0,4561.0,3300.0,31390.751959347,10104203.342242355,1036522.629697638,380142.0062276921,36.67474258025439,0.0031866163896137143,8.207778152999047,ITA
2017,Cyprus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.41176470588,,,,,,,CYP
2017,Latvia,45.1,2.06,4021.0,1.31,2589.82,0.75,1431.18,52.56,34.69,0.05,17.78,22.21,0.76,0.88,28.95,18.46,18.46,0.0,0.68,6686.13,6686.13,,53851.0,1.0,41338.0,1427.94,-33.0,36631.0,3.97,1778.0,730.0,11160.0,53734.0,39268.0,25848.0,1263.0,749.34,18868.0,10390.0,2718.0,13420.0,4779.0,5379.0,848.0,2414.0,6786.0,7680.0,6443.0,565.0,672.0,0.0,563.0,107.0,1042.0,1239.0,0.0,-197.0,1186.49,28898.0,22112.0,15473.0,10744.95,10815.66,113222.0,106047.0,82785.0,27348.0,22885.0,19070.0,11809.0,30437.0,3743.0,6617.0,9263.0,20078.0,30054.0,22546.0,7508.0,83168.0,4856.0,82412.0,12361.0,5575.0,21832.0,11834.0,0.1,14315.0,14770.0,8182.0,0.0,0.0,2383.0,2288.0,2.0,1294.0,2042.0,1200.0,4536.0,140.0,67.0,5551.0,0.0,3482.0,0.0,0.0,1908.0,1785.0,482.19,123.63,726.0,21260.0,442.0,1021.0,162.0,162.0,285.0,493.0,6609.0,815722.1683182002,347369.04000000004,117508.02,33.82800608828006,0.01511936699943092,0.6626219173607112,LVA
2017,Lithuania,25.1,1.61,3440.9,1.42,3061.42,0.19,379.49,29.54,14.69,0.02,14.83,12.76,0.39,0.39,16.1,10.75,10.75,0.0,0.7000000000000002,5735.67,5735.67,,28818.0,1.03,20637.0,1281.77,203.0,17402.0,0.93,252.0,284.0,6278.0,27847.0,18417.0,12458.0,903.0,618.27,8470.0,5993.0,1445.0,5960.0,2262.0,2088.0,272.0,1338.0,7054.0,2376.0,1445.0,676.0,255.0,0.0,64.0,-202.0,2215.0,2347.0,0.0,-132.0,4255.71,18134.0,11080.0,10919.0,6885.66,7169.42,90123.0,88846.0,63727.0,20687.0,9572.0,24933.0,7795.0,26397.0,2736.0,4717.0,5654.0,18944.0,10389.0,6592.0,3797.0,79735.0,2462.0,68844.0,8433.0,1379.0,16873.0,7368.0,0.08,7734.0,7999.0,6271.0,0.0,0.0,1317.0,1041.0,1.0,572.0,970.0,54.0,1596.0,82.0,3.0,4219.0,0.0,1776.0,0.0,0.0,729.0,440.0,181.57,0.0,156.0,18294.0,130.0,672.0,152.0,152.0,256.0,2.0,18066.0,1113921.602865,533669.64,267918.78,50.20311442112391,0.005535259603675412,0.9048532661576489,LTU
2017,Luxembourg,338.0,1.81,3998.38,1.57,3478.89,0.24,519.49,106.23,53.02,0.03,53.17,57.2,0.0,0.12,152.5,80.49,80.49,0.0,1.78,7770.39,7770.39,,309226.0,0.97,259450.0,1701.33,181.0,219502.0,0.0,30207.0,270.0,9009.0,317418.0,202625.0,126497.0,11946.0,647.22,73271.0,8904.0,25270.0,76128.0,31582.0,13904.0,17880.0,12762.0,84414.0,30379.0,7199.0,14000.0,9179.0,0.0,1477.0,20419.0,14029.0,26508.0,0.0,-12479.0,26508.5,190427.0,106013.0,89664.0,58594.0,56958.65,1581073.0,1545012.0,1421422.0,651326.0,388417.0,294551.0,87129.0,159651.0,44584.0,4118.0,11957.0,110949.0,478789.0,428987.0,49802.0,1102284.0,25310.0,929843.0,95495.0,11081.0,173655.0,90691.0,0.06,83826.0,64884.0,33109.0,0.0,0.0,0.0,0.0,0.0,10782.0,13479.0,2259.0,26520.0,4275.0,882.0,29499.0,18752.0,0.0,0.0,0.0,3577.0,28444.0,4664.59,681.39,195.0,623326.0,607.0,8513.0,0.0,0.0,0.0,21878.0,547.0,342114.9640316999,58107.810000000005,29083.99,50.05177445166149,0.18279814709933137,0.2779045148323669,LUX
2017,Hungary,135.5,3.2,7034.56,0.9,1979.16,2.3,5055.39,71.02,53.34,0.13,17.56,56.08,0.7000000000000002,0.72,64.5,42.21,42.21,0.0,1.59,7546.56,7546.56,,174353.0,0.97,114578.0,1776.52,-2143.0,99762.0,3.52,17800.0,423.0,22914.0,179163.0,129341.0,90270.0,5065.0,1101.36,61460.0,21491.0,9435.0,39072.0,9960.0,14447.0,5563.0,9102.0,11469.0,38353.0,30845.0,6545.0,963.0,0.0,1597.0,-413.0,-105.0,0.0,0.0,-105.0,0.0,90141.0,78672.0,40214.0,24614.29,23052.23,325553.0,319700.0,205483.0,36086.0,78645.0,44943.0,45631.0,120070.0,16472.0,23539.0,36042.0,80059.0,57685.0,17079.0,40606.0,267867.0,12856.0,287182.0,7933.0,-3536.0,52043.0,-17358.0,-0.05,45129.0,47138.0,36392.0,0.0,0.0,12872.0,12219.0,39.0,8221.0,640.0,117.0,8978.0,1755.0,14.0,19392.0,0.0,13761.0,0.0,0.0,3365.0,18223.0,4088.37,0.0,6168.0,34452.0,178.0,4170.0,1019.0,1019.0,1037.0,12843.0,3537.9633100233,1126983.8856727032,251266.15427785474,62126.635724009146,24.72542945649113,0.028268829203894175,0.9154639314249582,HUN
2017,Malta,234.5,2.33,6115.7,1.88,4965.900000000001,0.45,1149.81,3.87,3.84,0.01,0.0,3.34,0.01,0.01,111.3,66.74,66.74,0.0,22.2,6666.46,6666.46,,239124.0,1.08,233327.0,2096.41,-3948.0,207718.0,0.51,0.0,62.0,4837.0,220648.0,198595.0,168759.0,212.0,1497.36,158949.0,4446.0,5914.0,29836.0,8857.0,16084.0,1279.0,3615.0,13444.0,8609.0,5355.0,852.0,2402.0,0.0,0.0,0.0,450.0,450.0,0.0,0.0,0.0,63764.0,50320.0,42160.0,21597.13,20593.78,769409.0,777316.0,688261.0,58425.0,466163.0,108827.0,54845.0,81149.0,44360.0,0.0,12200.0,36789.0,50817.0,48779.0,2037.0,718593.0,-3388.0,714944.0,2079.0,-11365.0,59203.0,49426.0,0.06,23235.0,23235.0,20463.0,0.0,0.0,19304.0,16117.0,21.0,12.0,584.0,0.0,596.0,0.0,0.0,622.0,133.0,0.0,0.0,0.0,2176.0,708.0,0.0,0.0,328.0,58419.0,0.0,2727.0,328.0,0.0,708.0,0.0,96.0,42712.275878399996,371.52,0.0,0.0,1.0362833763996553,0.03469574719997663,MLT
2017,Netherlands,440.8,1.92,4496.400000000001,1.61,3859.22,0.31,637.19,57.53,20.39,0.01,37.13,21.36,0.0,0.03,143.51,104.12,104.12,0.0,2.5,8711.56,8711.56,,452298.0,1.22,397945.0,2772.87,-6666.0,373252.0,7.57,33088.0,44.0,19060.0,371721.0,264080.0,173821.0,6919.0,1062.75,112811.0,15657.0,38127.0,90259.0,27358.0,14782.0,25714.0,22405.0,50644.0,56997.0,10476.0,16758.0,29763.0,0.0,5377.0,87.0,327.0,771.0,0.0,-444.0,412.44,208621.0,157977.0,101308.0,82180.67,62769.17,3171941.0,3017456.0,2839337.0,2214529.0,340047.0,139612.0,145148.0,332605.0,25804.0,14047.0,71362.0,292754.0,1085136.0,1027209.0,57927.0,2086805.0,171198.0,961541.0,64758.0,14114.0,153537.0,66675.0,0.02,20404.0,25693.0,23869.0,0.0,0.0,0.0,0.0,0.0,1245.0,0.0,225.0,1470.0,16.0,50.0,23708.0,16292.0,0.0,0.0,0.0,450.0,22161.0,1835.61,3687.96,6718.0,2184537.0,29402.0,8817.0,4117.0,4117.0,6877.0,9760.0,16426.0,14899164.3243872,944987.78,609897.38,64.5402398748479,0.00608790941190795,12.10278844333999,
2017,Austria,74.0,1.85,4182.61,1.81,4113.59,0.03,69.02,27.59,7.67,0.0,19.92,9.290000000000001,0.0,0.08,34.87,20.82,20.82,0.0,1.41,6921.55,6921.55,,89150.0,1.14,69817.0,2002.18,149.0,54957.0,4.18,16336.0,1404.0,4578.0,77984.0,52471.0,27307.0,930.0,598.7,15365.0,3996.0,4966.0,25164.0,9354.0,4737.0,4180.0,6894.0,21957.0,3555.0,551.0,1839.0,1165.0,0.0,907.0,3245.0,-2157.0,716.0,0.0,-2873.0,1757.44,58977.0,37019.0,31307.0,20045.34,17250.31,531035.0,519406.0,424484.0,100348.0,210646.0,95895.0,17593.0,106552.0,13249.0,1012.0,5754.0,92290.0,64385.0,63344.0,1040.0,466651.0,20389.0,428881.0,25054.0,3096.0,51265.0,17221.0,0.03,22298.0,19960.0,8957.0,0.0,0.0,179.0,0.0,3.0,5242.0,4612.0,88.0,9942.0,819.0,102.0,8779.0,5539.0,0.0,0.0,0.0,139.0,15312.0,1665.21,2145.92,3576.0,16667.0,540.0,2093.0,672.0,672.0,1623.0,1351.0,24931.0,3592723.4147010003,687846.29,496625.52,72.20007249003262,0.004011070554731058,2.9184167968661328,AUT
2017,Poland,47.6,1.86,4282.71,1.81,4174.99,0.05,107.72,23.51,14.6,0.01,8.9,6.37,0.03,0.08,29.02,18.47,18.47,0.0,1.87,5868.14,5868.14,,46215.0,1.44,40441.0,1393.37,789.0,33690.0,0.19,139.0,271.0,4012.0,32142.0,23906.0,16042.0,2933.0,387.07,9711.0,3746.0,1410.0,7863.0,2866.0,3121.0,1188.0,687.0,6855.0,1381.0,317.0,599.0,465.0,0.0,339.0,194.0,82.0,422.0,0.0,-340.0,672.73,30775.0,23920.0,22621.0,12852.56,12475.18,256279.0,251772.0,230959.0,117458.0,49811.0,45172.0,18460.0,25321.0,7899.0,8295.0,10077.0,9127.0,13382.0,10159.0,3223.0,242897.0,3430.0,142178.0,8539.0,1684.0,27577.0,20580.0,0.08,8466.0,8611.0,7219.0,0.0,0.0,2086.0,1.0,1.0,210.0,744.0,10.0,964.0,312.0,0.0,5058.0,0.0,2550.0,0.0,0.0,91.0,129.0,33.01,37.73,31.0,108417.0,4130.0,1109.0,7.0,7.0,19.0,29.0,85166.0,9230678.227602798,2002252.6600000001,757977.4,37.85623139089749,0.0011741774886691871,7.498202137039395,POL
2017,Portugal,101.8,1.61,3099.85,1.31,2513.86,0.31,585.99,19.03,7.15,0.68,11.21,7.75,0.0,0.99,44.23,27.93,27.93,0.0,2.55,7471.21,7471.21,,79735.0,1.11,65759.0,1486.91,-358.0,58702.0,0.08,825.0,337.0,11224.0,72003.0,59678.0,47800.0,2889.0,935.23,35824.0,10705.0,5443.0,11878.0,3731.0,4819.0,2165.0,1163.0,7234.0,5091.0,3057.0,1751.0,284.0,0.0,462.0,0.0,686.0,686.0,0.0,0.0,701.96,32681.0,25447.0,21042.0,15763.7,16075.0,159338.0,155992.0,125786.0,50423.0,16931.0,31491.0,26940.0,33553.0,9434.0,8562.0,9980.0,15557.0,7192.0,4638.0,2554.0,152146.0,3834.0,111389.0,8845.0,1611.0,28005.0,17826.0,0.11,12624.0,13086.0,10251.0,0.0,0.0,5584.0,4902.0,0.0,1012.0,1780.0,0.0,2792.0,37.0,0.0,4257.0,2454.0,0.0,0.0,0.0,46.0,391.0,219.82,0.0,4.0,46561.0,0.0,2010.0,4.0,4.0,15.0,0.0,6387.0,1332781.0082811,121544.61,71598.27,58.90698896479244,0.01566503031273867,1.082635658841957,PRT
2017,Romania,8.0,1.04,2571.34,0.99,2461.5,0.04,109.84,5.19,3.67,0.01,1.51,2.23,0.0,0.0,5.59,4.19,4.16,0.03,1.13,4126.29,4126.24,4134.21,11230.0,1.9,8132.0,1455.11,-228.0,7148.0,1.2,11.0,403.0,1463.0,5914.0,4286.0,2835.0,298.0,323.97,1613.0,1025.0,136.0,1451.0,315.0,729.0,313.0,94.0,1227.0,401.0,202.0,195.0,4.0,0.0,155.0,0.0,9.0,9.0,0.0,0.0,0.0,8713.0,7486.0,7094.0,7225.96,7004.32,31021.0,31663.0,27532.0,6927.0,14195.0,3762.0,2644.0,3489.0,302.0,367.0,1322.0,2821.0,107.0,90.0,18.0,30913.0,-661.0,24521.0,324.0,-903.0,7887.0,7476.0,0.24,1769.0,1924.0,1877.0,0.0,0.0,931.0,746.0,3.0,0.0,37.0,0.0,37.0,10.0,0.0,884.0,0.0,487.0,0.0,0.0,35.0,381.0,0.0,0.0,371.0,6765.0,0.0,67.0,370.0,310.0,370.0,3.0,209883.89888092,3628715.2807449424,1089297.4351919747,316924.6873101892,29.09441233140655,0.00047645388966561993,2.8991500436032123,ROU
2017,Slovenia,57.0,1.7,3100.81,1.69,3089.57,0.01,11.24,17.84,5.95,0.1,11.79,6.98,0.0,0.0,29.71,18.23,18.23,0.0,1.83,5517.81,5517.81,,60718.0,1.04,38450.0,1294.32,718.0,31001.0,3.8,5540.0,1204.0,15769.0,58655.0,42156.0,30243.0,1538.0,865.59,22694.0,15376.0,2739.0,11912.0,4259.0,4925.0,1357.0,1371.0,14941.0,1558.0,46.0,781.0,732.0,0.0,64.0,-219.0,-316.0,107.0,0.0,-423.0,780.52,30790.0,15849.0,13975.0,9331.48,8258.03,380475.0,374551.0,345418.0,171631.0,98917.0,56571.0,18298.0,35058.0,12692.0,12209.0,13544.0,10157.0,26465.0,24964.0,1501.0,354010.0,1135.0,211173.0,14499.0,-442.0,27487.0,18025.0,0.05,12228.0,12511.0,6544.0,0.0,0.0,1187.0,1076.0,0.0,1226.0,1785.0,1034.0,4046.0,1067.0,0.0,5200.0,3008.0,0.0,0.0,0.0,854.0,5718.0,300.09,66.32000000000001,1052.0,111460.0,3027.0,1178.0,134.0,134.0,277.0,194.0,5605.0,563805.1356614999,99993.2,66082.95,66.08744394618834,0.01784121320249777,0.45045024400514366,SVN
2017,Slovakia,758.7,21.51,40258.56,0.66,1352.7,20.84,38905.86,812.94,373.96,0.49,438.49,762.09,13.29,13.29,333.98,184.65,184.65,0.0,0.54,6850.49,6850.49,,955534.0,0.84,502517.0,1504.65,-5639.0,412283.0,10.84,199472.0,2565.0,343228.0,1137267.0,670746.0,435751.0,28412.0,859.33,248300.0,156084.0,35516.0,234995.0,63704.0,103769.0,40721.0,26801.0,138073.0,328448.0,295668.0,23212.0,9567.0,0.0,9238.0,0.0,2972.0,2972.0,0.0,0.0,2930.3,588891.0,450818.0,125342.0,20961.45,59807.2,1778086.0,1820459.0,1192723.0,120160.0,664164.0,233722.0,137136.0,585363.0,82652.0,49029.0,260163.0,453682.0,549304.0,151320.0,397984.0,1228783.0,-86268.0,1637359.0,75025.0,-63048.0,106464.0,76219.0,0.04,304103.0,313341.0,220855.0,0.0,0.0,56412.0,49687.0,3215.0,31858.0,52493.0,0.0,84351.0,28.0,106.0,161946.0,0.0,105395.0,0.0,0.0,8001.0,196722.0,17458.69,508.12,58141.0,118858.0,630.0,19350.0,2188.0,1136.0,5175.0,12508.0,284.0,359243.805894,230874.96000000002,124531.16,53.93879007060791,0.35211267605633806,0.287016647750871,SVK
